service,course_id,group_id,person_id,name,email,type,topic_id,topic_description,date,SUCCESS,WARNING,FAILURE,ERROR,INFO,TIMEOUT
Code,1,1,,,,,,,,,,,
Code,1,1,a0025281,Parlo Samrohamo,parlo.samrohamo@student.tuwien.ac.at,,,,,,,,
Code,1,1,a0548657,Bren Stianuel,bren.stianuel@unet.univie.ac.at,505,1275487788,0,2,0,1,0,0
Code,1,1,a0548657,Bren Stianuel,bren.stianuel@unet.univie.ac.at,505,1275497781,0,0,1,0,0,0
Code,1,1,a0548944,Mon Jordall,mon.jordall@unet.univie.ac.at,,,,,,,,
Code,1,1,a0600689,Walen Omike,walen.omike@unet.univie.ac.at,,,,,,,,
Code,1,1,a0601848,Stin Dever,stin.dever@gmail.com,,,,,,,,
Code,1,1,a0602891,Duanto Darianue,duanto.darianue@unet.univie.ac.at,,,,,,,,
Code,1,1,a0603648,Kielip Bradamick,kielip.bradamick@unet.univie.ac.at,,,,,,,,
Code,1,1,a0605491,Sage Joelogeon,sage.joelogeon@unet.univie.ac.at,,,,,,,,
Code,1,1,a0605890,Fin Chriel,fin.chriel@unet.univie.ac.at,,,,,,,,
Code,1,1,a0606050,Maryst Scaspet,maryst.scaspet@unet.univie.ac.at,,,,,,,,
Code,1,1,a0606549,Raxim Milejaqui,raxim.milejaqui@networld.at,605,1276345246,0,2,0,2,1,0
Code,1,1,a0606549,Raxim Milejaqui,raxim.milejaqui@networld.at,605,1276348139,0,2,0,2,0,0
Code,1,1,a0606549,Raxim Milejaqui,raxim.milejaqui@networld.at,605,1276348380,1,2,0,0,0,0
Code,1,1,a0606549,Raxim Milejaqui,raxim.milejaqui@networld.at,605,1276364804,1,2,0,0,0,0
Code,1,1,a0606549,Raxim Milejaqui,raxim.milejaqui@networld.at,605,1277114125,1,1,0,0,0,0
Code,1,1,a0606549,Raxim Milejaqui,raxim.milejaqui@networld.at,605,1277119449,1,1,0,0,0,0
Code,1,1,a0606549,Raxim Milejaqui,raxim.milejaqui@networld.at,605,1276345426,0,2,0,2,1,0
Code,1,1,a0606549,Raxim Milejaqui,raxim.milejaqui@networld.at,605,1276346364,0,2,0,2,0,0
Code,1,1,a0606549,Raxim Milejaqui,raxim.milejaqui@networld.at,605,1276351311,1,2,0,0,0,0
Code,1,1,a0606549,Raxim Milejaqui,raxim.milejaqui@networld.at,605,1276345766,0,2,0,2,1,0
Code,1,1,a0607870,Rylaig Adesonolf,rylaig.adesonolf@gmail.com,,,,,,,,
Code,1,1,a0608497,Duand Tredgan,duand.tredgan@unet.univie.ac.at,305,1275498172,0,2,0,1,0,0
Code,1,1,a0609887,Styro Rogenten,styro.rogenten@unet.univie.ac.at,,,,,,,,
Code,1,1,a0626238,Bramil Aheimon,bramil.aheimon@unet.univie.ac.at,,,,,,,,
Code,1,1,a0627554,Joelvi Stisteree,joelvi.stisteree@gmail.com,,,,,,,,
Code,1,1,a0628166,Aurin Berne,aurin.berne@unet.univie.ac.at,307,1276018899,0,0,1,0,0,0
Code,1,1,a0642127,Javion Izacham,javion.izacham@unet.univie.ac.at,,,,,,,,
Code,1,1,a0647160,Len Zairvis,len.zairvis@aon.at,100,1277148977,1,0,0,0,0,0
Code,1,1,a0647160,Len Zairvis,len.zairvis@aon.at,100,1276001680,1,0,0,0,0,0
Code,1,1,a0648613,Lathar Nales,lathar.nales@unet.univie.ac.at,507,1277209503,0,1,0,1,0,0
Code,1,1,a0648613,Lathar Nales,lathar.nales@unet.univie.ac.at,507,1274468212,0,2,0,1,0,0
Code,1,1,a0648613,Lathar Nales,lathar.nales@unet.univie.ac.at,507,1274465481,0,2,0,1,0,0
Code,1,1,a0648613,Lathar Nales,lathar.nales@unet.univie.ac.at,507,1277137718,0,1,0,2,0,0
Code,1,1,a0648613,Lathar Nales,lathar.nales@unet.univie.ac.at,507,1277137857,0,1,0,1,0,0
Code,1,1,a0648613,Lathar Nales,lathar.nales@unet.univie.ac.at,507,1276769723,0,1,0,1,0,0
Code,1,1,a0648931,Cad Oreemigua,cad.oreemigua@unet.univie.ac.at,,,,,,,,
Code,1,1,a0660063,Rodylo Effelvart,rodylo.effelvart@unet.univie.ac.at,,,,,,,,
Code,1,1,a0701275,Toshay Walbelija,toshay.walbelija@unet.univie.ac.at,604,1274887349,1,0,0,0,0,0
Code,1,1,a0701275,Toshay Walbelija,toshay.walbelija@unet.univie.ac.at,604,1276121535,1,0,0,0,0,0
Code,1,1,a0701275,Toshay Walbelija,toshay.walbelija@unet.univie.ac.at,604,1276114154,1,0,0,0,0,0
Code,1,1,a0701275,Toshay Walbelija,toshay.walbelija@unet.univie.ac.at,604,1276112094,1,0,0,0,0,0
Code,1,1,a0701275,Toshay Walbelija,toshay.walbelija@unet.univie.ac.at,604,1274887285,0,0,1,0,0,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1275428698,1,0,0,0,2,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1274620936,1,0,0,0,0,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1274619814,1,0,0,0,0,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1274621022,1,0,0,0,2,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1274620317,1,0,0,0,0,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1274619712,0,1,0,2,0,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1275481903,1,0,0,0,2,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1275429002,0,1,0,1,1,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1275465815,1,1,0,0,2,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1275429122,1,0,0,0,2,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1275428659,0,1,0,1,1,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1275428560,0,1,0,1,1,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1274621588,1,0,0,0,2,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1274620760,0,1,0,1,0,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1274620203,1,0,0,0,2,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1274621224,1,0,0,0,2,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1275479299,1,0,0,0,2,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1274620637,0,1,0,1,0,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1274619562,0,1,0,2,0,0
Code,1,1,a0701571,Jerne Tylee,jerne.tylee@gmx.at,505,1274619653,0,1,0,2,0,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1276618282,1,1,0,0,0,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1276619411,1,0,0,0,0,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1276117386,0,1,0,2,0,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1276071116,0,1,0,1,0,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1276117043,0,1,0,2,0,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1276095367,0,1,0,1,0,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1276102533,0,1,0,1,0,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1274290622,0,1,0,1,0,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1290943455,1,1,0,0,2,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1274291289,0,1,0,1,0,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1276618173,0,1,1,0,0,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1274290517,0,0,1,0,0,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1276119069,0,1,0,2,0,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1276118648,0,1,0,2,0,0
Code,1,1,a0703936,Wardor Dalewalva,wardor.dalewalva@unet.univie.ac.at,306,1276619236,0,1,0,2,0,0
Code,1,1,a0707445,Brayto Adlese,brayto.adlese@msn.com,,,,,,,,
Code,1,1,a0707489,Kevona Jonack,kevona.jonack@yahoo.com,,,,,,,,
Code,1,1,a0707935,Ryad Ellian,ryad.ellian@unet.univie.ac.at,607,1275757791,0,0,1,0,0,0
Code,1,1,a0707935,Ryad Ellian,ryad.ellian@unet.univie.ac.at,607,1275985576,1,0,0,0,1,0
Code,1,1,a0707935,Ryad Ellian,ryad.ellian@unet.univie.ac.at,607,1275905294,1,1,0,0,1,0
Code,1,1,a0707935,Ryad Ellian,ryad.ellian@unet.univie.ac.at,607,1275759483,0,1,0,1,1,0
Code,1,1,a0707935,Ryad Ellian,ryad.ellian@unet.univie.ac.at,607,1275735347,0,1,0,1,1,0
Code,1,1,a0707935,Ryad Ellian,ryad.ellian@unet.univie.ac.at,607,1275736112,0,1,0,1,1,0
Code,1,1,a0707935,Ryad Ellian,ryad.ellian@unet.univie.ac.at,607,1275758071,0,0,1,0,0,0
Code,1,1,a0707935,Ryad Ellian,ryad.ellian@unet.univie.ac.at,607,1275464722,0,0,1,0,0,0
Code,1,1,a0707935,Ryad Ellian,ryad.ellian@unet.univie.ac.at,607,1275837775,0,0,1,0,0,0
Code,1,1,a0707935,Ryad Ellian,ryad.ellian@unet.univie.ac.at,607,1275463419,0,1,0,2,1,0
Code,1,1,a0707935,Ryad Ellian,ryad.ellian@unet.univie.ac.at,607,1275464790,0,0,1,0,0,0
Code,1,1,a0707935,Ryad Ellian,ryad.ellian@unet.univie.ac.at,607,1275464373,0,1,0,2,1,0
Code,1,1,a0707935,Ryad Ellian,ryad.ellian@unet.univie.ac.at,607,1275758150,0,0,1,0,0,0
Code,1,1,a0708004,Joan Quelm,joan.quelm@yahoo.com,505,1275081166,0,2,0,1,0,0
Code,1,1,a0708004,Joan Quelm,joan.quelm@yahoo.com,505,1274559810,0,0,1,0,0,0
Code,1,1,a0708004,Joan Quelm,joan.quelm@yahoo.com,505,1275080754,0,0,1,0,0,0
Code,1,1,a0708589,Ric Daque,ric.daque@gmail.com,,,,,,,,
Code,1,1,a0708627,Trick Marichand,trick.marichand@unet.univie.ac.at,407,1277069655,1,2,0,0,0,0
Code,1,1,a0708627,Trick Marichand,trick.marichand@unet.univie.ac.at,407,1277067465,1,2,0,0,0,0
Code,1,1,a0708627,Trick Marichand,trick.marichand@unet.univie.ac.at,407,1277067571,1,2,0,0,0,0
Code,1,1,a0708627,Trick Marichand,trick.marichand@unet.univie.ac.at,407,1277067749,1,2,0,0,0,0
Code,1,1,a0708627,Trick Marichand,trick.marichand@unet.univie.ac.at,407,1277067212,1,2,0,0,0,0
Code,1,1,a0708627,Trick Marichand,trick.marichand@unet.univie.ac.at,407,1277067404,0,2,0,2,0,0
Code,1,1,a0708627,Trick Marichand,trick.marichand@unet.univie.ac.at,407,1277067131,0,2,0,1,0,0
Code,1,1,a0708627,Trick Marichand,trick.marichand@unet.univie.ac.at,407,1277069578,0,0,1,0,0,0
Code,1,1,a0708627,Trick Marichand,trick.marichand@unet.univie.ac.at,407,1277069723,1,2,0,0,0,0
Code,1,1,a0708627,Trick Marichand,trick.marichand@unet.univie.ac.at,407,1277070823,1,1,0,0,0,0
Code,1,1,a0708627,Trick Marichand,trick.marichand@unet.univie.ac.at,407,1277072955,1,0,0,0,0,0
Code,1,1,a0709904,Marria Carjulive,marria.carjulive@yahoo.com,,,,,,,,
Code,1,1,a0725454,Jovane Laytoremy,jovane.laytoremy@gmx.at,603,1274893357,1,2,0,0,0,0
Code,1,1,a0725454,Jovane Laytoremy,jovane.laytoremy@gmx.at,603,1290692287,0,0,1,0,0,0
Code,1,1,a0726319,Sher Jaideshad,sher.jaideshad@unet.univie.ac.at,,,,,,,,
Code,1,1,a0727137,Wileja Osusto,wileja.osusto@unet.univie.ac.at,,,,,,,,
Code,1,1,a0727356,Brylo Trichael,brylo.trichael@unet.univie.ac.at,,,,,,,,
Code,1,1,a0727938,Nan Tavin,nan.tavin@unet.univie.ac.at,,,,,,,,
Code,1,1,a0728029,Jes Liffidayt,jes.liffidayt@hotmail.com,,,,,,,,
Code,1,1,a0728269,Den Randres,den.randres@unet.univie.ac.at,,,,,,,,
Code,1,1,a0728417,Carlog Rincerryd,carlog.rincerryd@unet.univie.ac.at,,,,,,,,
Code,1,1,a0752758,Chriam Tithy,chriam.tithy@unet.univie.ac.at,608,1275858549,0,0,1,0,0,0
Code,1,1,a0752758,Chriam Tithy,chriam.tithy@unet.univie.ac.at,608,1275859264,1,1,0,0,0,0
Code,1,1,a0752758,Chriam Tithy,chriam.tithy@unet.univie.ac.at,608,1275858641,0,0,1,0,0,0
Code,1,1,a0752758,Chriam Tithy,chriam.tithy@unet.univie.ac.at,608,1275850064,0,0,1,0,0,0
Code,1,1,a0752758,Chriam Tithy,chriam.tithy@unet.univie.ac.at,608,1275858692,1,1,0,0,0,0
Code,1,1,a0752758,Chriam Tithy,chriam.tithy@unet.univie.ac.at,608,1275850158,0,0,1,0,0,0
Code,1,1,a0800120,Lame Jahaylew,lame.jahaylew@unet.univie.ac.at,202,1275857312,0,0,1,0,0,0
Code,1,1,a0800120,Lame Jahaylew,lame.jahaylew@unet.univie.ac.at,202,1275849797,0,0,1,0,0,0
Code,1,1,a0800120,Lame Jahaylew,lame.jahaylew@unet.univie.ac.at,202,1275850981,0,0,1,0,0,0
Code,1,1,a0800120,Lame Jahaylew,lame.jahaylew@unet.univie.ac.at,202,1275840216,0,0,1,0,0,0
Code,1,1,a0800120,Lame Jahaylew,lame.jahaylew@unet.univie.ac.at,202,1275840424,0,0,1,0,0,0
Code,1,1,a0800120,Lame Jahaylew,lame.jahaylew@unet.univie.ac.at,202,1275837888,0,0,1,0,0,0
Code,1,1,a0800120,Lame Jahaylew,lame.jahaylew@unet.univie.ac.at,202,1275852662,0,0,1,0,0,0
Code,1,1,a0800120,Lame Jahaylew,lame.jahaylew@unet.univie.ac.at,202,1275837509,0,0,1,0,0,0
Code,1,1,a0800744,Joello Riston,joello.riston@hotmail.com,,,,,,,,
Code,1,1,a0800759,Krick Larry,krick.larry@gmx.at,,,,,,,,
Code,1,1,a0802983,Branda Rogavoryd,branda.rogavoryd@unet.univie.ac.at,,,,,,,,
Code,1,1,a0803000,Coldec Joaquell,coldec.joaquell@unet.univie.ac.at,,,,,,,,
Code,1,1,a0804792,Terigo Rogar,terigo.rogar@unet.univie.ac.at,,,,,,,,
Code,1,1,a0805570,Larce Risan,larce.risan@unet.univie.ac.at,,,,,,,,
Code,1,1,a0805991,Alogen Leodo,alogen.leodo@hotmail.com,,,,,,,,
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1276815125,0,1,0,2,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1277166847,0,1,0,2,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1276821900,0,1,0,1,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1276881139,0,1,0,1,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1277164656,0,1,0,2,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1276881940,0,1,0,1,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1277161897,0,1,0,2,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1276826179,0,1,0,2,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1276826289,0,1,0,2,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1277161774,0,1,0,2,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1276898204,0,0,1,0,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1277161716,0,1,0,2,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1276893583,0,1,0,2,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1276826539,0,2,0,2,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1276814349,0,0,1,0,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1276898519,0,1,0,2,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1277159279,0,1,0,2,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1277162190,0,1,0,2,0,0
Code,1,1,a0806719,Dery Nathul,dery.nathul@unet.univie.ac.at,605,1277147791,0,2,0,2,0,0
Code,1,1,a0807815,Jany Jovany,jany.jovany@unet.univie.ac.at,,,,,,,,
Code,1,1,a0808364,Derift Seffrett,derift.seffrett@unet.univie.ac.at,,,,,,,,
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276165956,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275767438,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276169544,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276192356,0,1,0,1,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275811831,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275811671,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276192497,0,1,0,1,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276166354,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276183510,1,1,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275811581,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276171036,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276171227,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275758866,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276166902,0,2,0,2,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276100107,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276099709,0,2,0,2,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276112106,1,1,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276177817,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276182826,0,1,0,2,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276239801,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276181570,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276166817,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276173958,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276112530,1,1,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276182692,1,1,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275759520,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276170858,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276111883,0,3,0,2,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275812463,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276170338,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276170540,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275759092,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276100240,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276175814,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276167300,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276187404,0,1,0,1,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276171498,0,2,0,1,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275812396,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276099295,0,2,0,2,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276187198,1,1,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276095578,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276169233,0,2,0,2,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275758997,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276166261,0,2,0,2,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276192421,0,1,0,1,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276182014,1,1,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276192910,0,1,0,1,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276175364,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276165496,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276175919,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276170600,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275811505,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276187356,1,1,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276175164,0,2,0,2,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275756994,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276166955,0,2,0,1,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276182998,0,1,0,2,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276169613,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276169669,0,2,0,2,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276112829,1,1,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276159985,1,1,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276165839,0,2,0,1,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276239699,0,1,0,2,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276166681,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276182746,1,1,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276095468,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275766409,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276175997,0,2,0,1,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276175648,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276113164,1,1,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276095676,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275812065,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276166537,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276166471,0,2,0,2,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276169471,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275756514,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276175453,1,2,0,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275811735,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276109721,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275758950,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276174951,0,2,0,2,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276257101,0,0,1,0,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276112997,0,1,0,2,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1275760969,0,2,0,1,0,0
Code,1,1,a0808420,Ade Boberrey,ade.boberrey@unet.univie.ac.at,407,1276187297,0,1,0,2,0,0
